state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses
Madhya Pradesh,Khandwa,0,0,102072,166,0,0,1555,29373,0.0,0,0
Madhya Pradesh,Jhabua,0,0,46081,99,0,0,991,23565,0.0,0,0
Madhya Pradesh,Dhar,0,0,141659,176,0,330,2908,53485,0.0,0,330
Madhya Pradesh,Burhanpur,0,0,78924,165,0,0,790,17392,0.0,0,0
Madhya Pradesh,Barwani,0,0,61162,221,0,0,1146,24639,0.0,0,0
Madhya Pradesh,Khargone,82,600,118430,498,0,4191,2494,43244,1.44,69,4791
Madhya Pradesh,Shivpuri,0,0,115491,87,0,0,2511,40829,0.0,0,0
Madhya Pradesh,Sheopur,0,0,43566,162,0,0,473,13846,0.0,0,0
Madhya Pradesh,Morena,0,0,133250,277,0,0,2133,41566,0.0,0,0
Madhya Pradesh,Guna,0,8,107197,259,0,1937,1386,26579,0.26,5,1945
Madhya Pradesh,Seoni,0,0,113378,456,0,0,1400,27557,0.0,0,0
Madhya Pradesh,Datia,0,0,74072,200,0,0,892,18802,0.0,0,0
Madhya Pradesh,Bhind,0,0,126059,188,0,0,1770,36522,0.0,0,0
Madhya Pradesh,Narsinghpur,0,55,97871,255,0,298,1407,24205,1.98,7,353
Madhya Pradesh,Katni,0,52,114649,171,0,315,1589,29349,3.54,13,367
Madhya Pradesh,Ashoknagar,0,0,73771,106,0,0,796,18386,0.0,0,0
Madhya Pradesh,Vidisha,0,0,129280,146,0,0,1220,28258,0.0,0,0
Madhya Pradesh,Sehore,0,0,158070,132,0,0,1944,37132,0.0,0,0
Madhya Pradesh,Alirajpur,0,0,44782,45,0,0,830,16817,0.0,0,0
Madhya Pradesh,Rajgarh,0,0,115569,234,0,0,1518,33660,0.0,0,0
Madhya Pradesh,Raisen,0,0,97620,142,0,0,1668,30167,0.0,0,0
Madhya Pradesh,Hoshangabad,0,0,112462,391,0,0,1417,31520,0.0,0,0
Madhya Pradesh,Harda,0,30,45880,81,0,0,779,14961,0.0,0,30
Madhya Pradesh,Betul,0,13,145708,118,0,208,1597,34346,4.07,9,221
Maharashtra,Pune,73,6468,1827348,6611,1,14683,13591,417059,2.93,621,21169
Maharashtra,Akola,70,1288,206294,3013,0,42,115,34591,3.01,40,1330
Maharashtra,Nagpur,356,886,845953,2742,0,199,883,167522,19.82,215,1085
Maharashtra,Amravati,0,2135,304837,5635,0,341,863,54821,3.8,94,2476
Maharashtra,Buldhana,0,1331,282848,3331,0,109,477,49443,6.25,90,1440
Maharashtra,Yavatmal,0,4126,272995,4095,0,357,434,64089,5.96,267,4483
Maharashtra,Washim,0,1413,159345,1708,0,109,181,22721,4.47,68,1522
Maharashtra,Bhandara,1396,240,190068,406,0,20,99,28747,7.69,20,260
Maharashtra,Kolhapur,7,126,856160,3260,0,24,951,103641,20.0,30,150
Maharashtra,Ratnagiri,0,2329,155636,4279,0,95,361,61000,1.49,36,2424
Maharashtra,Sangli,0,2233,543729,5457,0,166,628,65079,5.46,131,2399
Maharashtra,Sindhudurg,0,0,137334,3427,0,0,114,24546,0.0,0,0
Maharashtra,Solapur,273,2589,364110,6822,0,527,1458,85903,4.94,154,3116
Maharashtra,Satara,0,258,559888,4489,0,231,687,75035,4.29,21,489
Maharashtra,Wardha,4279,505,197618,1034,0,80,155,30367,7.69,45,585
Maharashtra,Gondia,0,163,174856,2087,0,96,218,36420,8.11,21,259
Maharashtra,Gadchiroli,209,66,90031,1505,0,47,153,35025,6.19,7,113
Maharashtra,Chandrapur,0,833,250407,2953,0,135,454,53380,8.47,82,968
Maharashtra,Osmanabad,0,0,178859,3459,0,0,632,37561,0.0,0,0
Maharashtra,Nanded,27,1871,290426,727,0,264,145,59083,4.92,105,2135
Maharashtra,Latur,0,289,250763,2853,0,150,716,59564,16.17,71,439
Maharashtra,Beed,0,62,245850,4420,0,1,273,44808,26.98,17,63
Maharashtra,Parbhani,0,37,178125,2040,0,19,283,40791,7.14,4,56
Maharashtra,Hingoli,0,0,87570,999,0,0,164,22673,0.0,0,0
Maharashtra,Nandurbar,1273,2065,160332,2979,0,460,789,53311,5.74,145,2525
Maharashtra,Dhule,0,13,201354,2751,0,1,449,47234,42.86,6,14
Maharashtra,Nashik,0,148,651035,5686,0,132,1554,126926,0.0,0,280
Maharashtra,Jalgaon,0,825,364177,6039,0,455,1186,75098,7.64,98,1282
Maharashtra,Ahmednagar,0,984,452790,6798,0,374,1067,85145,4.57,62,1358
Maharashtra,Thane,0,553,1072079,9041,0,4997,5795,257106,0.54,30,5550
Maharashtra,Raigad,0,1099,289089,4822,0,831,2142,81032,9.33,180,1930
Maharashtra,Palghar,0,17,210401,691,0,202,821,59909,5.02,11,219
Maharashtra,Mumbai,0,1545,2000150,16423,0,19531,23984,540880,0.49,104,21076
Maharashtra,Jalna,0,984,201235,2888,0,109,703,56506,5.22,57,1093
Maharashtra,Aurangabad ,0,262,374576,3149,0,251,793,96179,5.26,27,513
Manipur,Bishnupur,0,0,24100,116,0,0,334,8025,0.0,0,0
Manipur,Chandel,0,0,5325,2,0,0,114,4812,0.0,0,0
Manipur,Churachandpur,0,0,19856,49,0,0,187,12440,0.0,0,0
Manipur,Imphal East,0,0,61701,201,0,0,490,25643,0.0,0,0
Manipur,Imphal West,0,0,65453,679,0,0,1059,32849,0.0,0,0
Manipur,Senapati,0,0,3137,28,0,0,87,3345,0.0,0,0
Manipur,Tamenglong,0,0,3635,17,0,0,50,2883,0.0,0,0
Manipur,Thoubal,0,117,29311,189,0,0,288,10815,2.56,3,117
Manipur,Ukhrul,100,59,4571,28,0,0,191,4354,18.64,11,59
Manipur,Tengnoupal,0,7,3465,14,0,0,176,4175,42.86,3,7
Manipur,Kangpokpi,0,0,6284,14,0,0,124,3791,0.0,0,0
Manipur,Kamjong,0,0,1465,6,0,0,75,2209,0.0,0,0
Manipur,Jiribam,0,0,2686,27,0,0,82,2945,0.0,0,0
Manipur,Pherzawl,0,0,2491,13,0,0,118,1710,0.0,0,0
Manipur,Noney,0,0,2973,2,0,0,46,2593,0.0,0,0
Manipur,Kakching,0,0,15859,178,0,0,324,5884,0.0,0,0
Meghalaya,East Khasi Hills,0,14,69390,259,0,258,927,47044,6.62,18,272
Meghalaya,South West Khasi Hills,0,238,7173,132,0,0,239,6377,5.04,12,238
Meghalaya,West Jaintia Hills,0,0,18920,54,0,0,269,13992,0.0,0,0
Meghalaya,Ri-Bhoi,0,0,17919,81,0,0,470,13728,0.0,0,0
Meghalaya,East Jaintia Hills,0,0,11123,21,0,0,214,9238,0.0,0,0
Meghalaya,West Khasi Hills,0,0,21465,94,0,0,375,14499,0.0,0,0
Meghalaya,West Garo Hills,0,0,53864,59,0,0,331,14900,0.0,0,0
Meghalaya,South Garo Hills,0,0,10341,71,0,0,74,4727,0.0,0,0
Meghalaya,South West Garo Hills,0,0,19350,48,0,0,110,4705,0.0,0,0
Meghalaya,North Garo Hills,0,0,11752,10,0,0,88,3068,0.0,0,0
Meghalaya,East Garo Hills,0,0,10477,59,0,0,82,5815,0.0,0,0
Mizoram,Aizawl East,0,0,54679,45,0,0,404,18742,0.0,0,0
Mizoram,Aizawl West,0,0,38609,61,0,0,400,10530,0.0,0,0
Mizoram,Mamit,0,0,13544,3,0,0,39,2918,0.0,0,0
Mizoram,Kolasib,0,0,15144,30,0,0,103,3585,0.0,0,0
Mizoram,Champhai,0,0,25303,22,0,0,2,3227,0.0,0,0
Mizoram,Serchhip,0,0,13393,30,0,0,34,3478,0.0,0,0
Mizoram,Lunglei,0,0,28147,60,0,0,74,5943,0.0,0,0
Mizoram,Lawngtlai,0,0,10608,3,0,0,49,3983,0.0,0,0
Mizoram,Siaha,0,0,8878,67,0,0,27,1629,0.0,0,0
Nagaland,Dimapur,0,0,38698,84,0,0,426,21487,0.0,0,0
Nagaland,Peren,100,37,4235,14,0,2,135,3752,2.56,1,39
Nagaland,Wokha,0,0,10291,7,0,0,168,4799,0.0,0,0
Nagaland,Mokokchung,0,0,19224,18,0,0,162,6010,0.0,0,0
Nagaland,Longleng,0,0,5430,12,0,0,118,2484,0.0,0,0
Nagaland,Mon,0,0,16442,21,0,0,244,6540,0.0,0,0
Nagaland,Tuensang,0,38,7897,23,0,0,121,4850,57.89,22,38
Nagaland,Kohima,0,0,18892,67,0,0,222,11129,0.0,0,0
Nagaland,Zunheboto,50,0,7463,9,47,6,67,3052,66.67,4,6
Nagaland,Phek,0,0,7498,29,0,0,126,5267,0.0,0,0
Nagaland,Kiphire,0,0,2852,2,0,0,65,2320,0.0,0,0
Odisha,Angul,0,0,113353,1192,0,0,60,11827,0.0,0,0
Odisha,Khurda,0,0,473189,3140,0,0,5761,240029,0.0,0,0
Odisha,Balasore,0,0,333202,20,0,0,0,17867,0.0,0,0
Odisha,Balangir,0,0,125601,660,0,0,26,15340,0.0,0,0
Odisha,Ganjam,0,0,517236,1906,0,0,7245,143927,0.0,0,0
Odisha,Kandhamal,0,0,87631,333,0,0,14,10793,0.0,0,0
Odisha,Koraput,0,0,195569,1276,0,0,3105,43297,0.0,0,0
Odisha,Sambalpur,0,0,132088,819,0,479,7928,99543,2.3,11,479
Odisha,Sundargarh,0,11,219419,385,540,9370,12077,145440,0.74,69,9381
Odisha,Bhadrak,0,0,178757,745,0,0,14,9121,0.0,0,0
Odisha,Kendujhar,0,0,188265,1242,0,0,130,16580,0.0,0,0
Odisha,Mayurbhanj,0,0,235409,430,0,0,20,21621,0.0,0,0
Odisha,Cuttack,0,163,344311,2202,0,2107,9626,144323,0.88,20,2270
Odisha,Dhenkanal,0,0,131314,767,0,0,3,9554,0.0,0,0
Odisha,Jagatsinghpur,0,0,131766,0,0,0,0,8327,0.0,0,0
Odisha,Jajpur,0,0,187831,697,0,0,47,14558,0.0,0,0
Odisha,Kendrapara,0,0,177902,1113,0,0,7,8107,0.0,0,0
Odisha,Nayagarh,0,0,111616,1231,0,0,5,7287,0.0,0,0
Odisha,Puri,0,765,227065,1540,0,4635,4056,48436,1.48,80,5400
Odisha,Kalahandi,0,0,169358,131,0,0,2979,34735,0.0,0,0
Odisha,Nuapada,0,0,61923,120,0,0,22,6126,0.0,0,0
Odisha,Subarnapur,0,0,70106,397,0,0,3,6090,0.0,0,0
Odisha,Gajapati,0,0,62242,316,0,0,47,8618,0.0,0,0
Odisha,Boudh,10,0,49643,197,0,0,15,4493,0.0,0,0
Odisha,Malkangiri,0,47,61181,171,0,21,50,10982,17.65,12,68
Odisha,Nabarangpur,0,0,110651,298,0,0,3095,32220,0.0,0,0
Odisha,Rayagada,0,0,109532,649,0,0,18,12810,0.0,0,0
Odisha,Bargarh,0,90,164674,977,0,4,3121,34888,17.02,16,94
Odisha,Deogarh,0,0,33908,140,0,0,17,5472,0.0,0,0
Odisha,Jharsuguda,0,0,71772,524,0,0,5,7326,0.0,0,0
Puducherry,Puducherry,743,164,112749,502,0,1601,1695,53972,4.25,75,1765
Puducherry,Karaikal,452,14,20310,96,0,186,200,4618,5.0,10,200
Puducherry,Mahe,0,1,12946,49,0,90,106,2669,9.89,9,91
Puducherry,Yanam,0,9,5553,30,0,81,89,1707,11.11,10,90
Punjab,Kapurthala,0,808,94727,459,0,117,72,14194,5.95,55,925
Punjab,Ferozpur,0,371,62338,398,0,277,235,19358,3.4,22,648
Punjab,Hoshiarpur,0,2054,241306,1041,0,123,395,47808,3.81,83,2177
Punjab,Mansa,1933,171,38513,172,0,367,158,18395,4.09,22,538
Punjab,Barnala,1796,172,46122,257,0,69,198,13870,3.73,9,241
Punjab,Fatehgarh Sahib,0,96,40198,200,0,4,56,11836,0.0,0,100
Punjab,Amritsar,1434,1020,229583,1403,0,873,1066,59196,5.65,107,1893
Punjab,Pathankot,139,174,129155,324,0,252,316,17757,7.98,34,426
Punjab,Fazilka,544,555,66367,276,0,385,162,17249,4.26,40,940
Punjab,Ludhiana,1392,3205,444491,2365,305,1542,1100,109607,4.28,203,4747
Punjab,Gurdaspur,416,839,253612,999,0,209,348,45590,5.92,62,1048
Punjab,Sri Muktsar Sahib,398,744,64801,372,0,822,310,19129,3.45,54,1566
Punjab,Moga,610,1283,72090,382,0,423,94,12495,3.75,64,1706
Punjab,Jalandhar,0,1358,352282,1324,0,258,360,52289,1.49,24,1616
Punjab,Bathinda,0,456,85417,436,0,1271,676,37303,3.65,63,1727
Punjab,Patiala,39,1123,205125,1227,0,150,230,46832,4.48,57,1273
Punjab,Tarn Taran,1159,486,84727,395,46,163,137,18175,12.48,81,649
Punjab,SAS Nagar,39,621,167359,1020,0,2463,3555,204208,3.11,96,3084
Punjab,Rup Nagar,0,1987,57188,466,0,323,50,10368,3.46,80,2310
Punjab,Sangrur,0,1374,97313,504,0,638,292,26946,7.36,148,2012
Punjab,Faridkot,0,457,69140,282,0,95,104,16153,3.26,18,552
Punjab,SBS Nagar,0,139,98302,261,0,43,82,17263,20.88,38,182
Rajasthan,Bikaner,0,1125,406072,1209,0,168,2482,122924,7.5,97,1293
Rajasthan,Jodhpur,61,9188,579874,3610,0,1235,3680,151190,4.1,427,10423
Rajasthan,Kota,0,492,353741,643,0,553,2949,137823,10.05,105,1045
Rajasthan,Udaipur,673,507,414443,956,0,4332,3081,132079,2.91,141,4839
Rajasthan,Jaipur I,0,895,712289,2229,0,3627,4812,219095,2.39,108,4522
Rajasthan,Jaipur II,0,312,426702,1093,0,2004,4404,135483,1.04,24,2316
Rajasthan,Ajmer,0,1626,482393,1636,0,724,2794,117435,4.26,100,2350
Rajasthan,Bharatpur,0,5907,368612,2220,0,9162,3108,99952,2.79,421,15069
Rajasthan,Sri Ganganagar,0,1483,326534,1578,0,969,1298,63498,10.93,268,2452
Rajasthan,Jhunjhunu,0,5317,424863,1812,0,9062,1644,67899,1.26,181,14379
Rajasthan,Dausa,191,686,197473,1091,0,187,1267,44885,12.26,107,873
Rajasthan,Alwar,366,2438,681170,2595,0,2367,4322,174495,5.52,265,4805
Rajasthan,Sikar,0,1389,457526,5150,0,983,2499,123903,1.6,38,2372
Rajasthan,Bundi,0,119,243175,171,0,29,860,39005,21.62,32,148
Rajasthan,Jhalawar,0,532,206876,304,0,1908,1256,46352,2.46,60,2440
Rajasthan,Baran,0,0,194455,320,0,1448,1233,39633,2.21,32,1448
Rajasthan,Hanumangarh,0,53,259355,2189,0,61,1401,58286,5.26,6,114
Rajasthan,Rajsamand,0,63,195004,483,0,1981,1324,35816,1.27,26,2044
Rajasthan,Banswara,0,0,274349,932,0,0,1336,46982,0.0,0,0
Rajasthan,Dungarpur,0,0,174671,159,0,0,791,30859,0.0,0,0
Rajasthan,Chittorgarh,19,123,278954,299,0,720,1025,41305,3.2,27,843
Rajasthan,Pratapgarh,0,0,93008,416,0,0,1101,44635,0.0,0,0
Rajasthan,Bhilwara,0,76,372856,1128,0,4128,2718,97920,1.57,66,4204
Rajasthan,Dholpur,0,105,193735,175,111,1202,983,50507,10.18,133,1307
Rajasthan,Karauli,0,0,230156,318,0,609,942,31411,3.45,21,609
Rajasthan,Tonk,0,619,192749,1451,0,1353,1061,36909,3.96,78,1972
Rajasthan,Jaisalmer,361,161,86009,289,0,814,868,31829,5.64,55,975
Rajasthan,Barmer,0,384,411331,1091,0,2050,2151,66788,3.12,76,2434
Rajasthan,Pali,0,305,325749,1210,0,1289,1610,84030,2.26,36,1594
Rajasthan,Churu,0,747,291039,1760,0,2417,1361,56427,1.77,56,3164
Rajasthan,Sirohi,0,105,156610,206,0,1556,1126,34534,4.76,79,1661
Rajasthan,Nagaur,619,4832,685217,1749,0,544,2490,90943,7.51,404,5376
Rajasthan,Jalore,0,116,233479,746,0,491,1558,41026,3.79,23,607
Rajasthan,Sawai Madhopur,0,386,185186,401,0,767,1370,49443,4.94,57,1153
Sikkim,East Sikkim,0,0,70363,43,0,0,552,22070,0.0,0,0
Sikkim,West Sikkim,0,0,31235,10,0,0,8,3975,0.0,0,0
Sikkim,North Sikkim,0,0,8569,1,0,0,0,2275,0.0,0,0
Sikkim,South Sikkim,0,0,37449,20,0,0,19,3289,0.0,0,0
Tamil Nadu,Coimbatore,4,2569,336545,4317,0,487,9334,126312,4.38,134,3056
Tamil Nadu,Madurai,0,816,183196,1931,0,2289,7907,93295,3.7,115,3105
Tamil Nadu,Thanjavur,44,550,106488,836,0,878,3652,49583,5.74,82,1428
Tamil Nadu,Viluppuram,233,190,90731,552,0,501,2693,38439,12.88,89,691
Tamil Nadu,Vellore,684,208,108881,651,0,250,2474,56979,17.9,82,458
Tamil Nadu,Kanyakumari,0,0,87627,568,0,0,4967,56248,0.0,0,0
Tamil Nadu,Salem,0,1,143141,539,0,203,5890,76125,7.84,16,204
Tamil Nadu,Pudukkottai,2329,29,48120,644,0,86,1669,18633,13.04,15,115
Tamil Nadu,Cuddalore,0,397,117515,576,0,1035,2234,34585,3.35,48,1432
Tamil Nadu,Tirunelveli,0,39,58455,922,0,768,3952,43902,5.33,43,807
Tamil Nadu,Virudhunagar,0,405,69488,560,0,541,1750,26504,5.71,54,946
Tamil Nadu,Tirupattur,0,102,57579,500,0,2016,2691,30642,6.7,142,2118
Tamil Nadu,Tenkasi,1489,362,46339,426,0,1108,3483,36910,4.08,60,1470
Tamil Nadu,Kallakurichi,165,35,44533,348,0,569,2676,28560,9.27,56,604
Tamil Nadu,Tiruvannamalai,0,114,44004,454,0,402,2061,25137,14.34,74,516
Tamil Nadu,Thoothukudi (Tuticorin),0,282,39302,734,0,807,2492,26926,8.54,96,1124
Tamil Nadu,Ariyalur,484,183,36048,469,0,271,1460,22892,7.93,36,454
Tamil Nadu,Dindigul,344,28,60691,404,0,135,2602,31311,10.43,17,163
Tamil Nadu,Kanchipuram,291,79,50460,272,0,461,2818,34793,18.52,100,540
Tamil Nadu,Namakkal,40,414,119774,779,15,570,4514,53033,3.66,36,984
Tamil Nadu,Karur,0,194,52739,678,0,179,2913,31565,1.88,7,373
Tamil Nadu,Tiruchirappalli,225,236,178012,1833,452,1552,7338,84869,3.47,62,1788
Tamil Nadu,Sivaganga,296,131,51931,536,0,585,2195,31356,3.35,24,716
Tamil Nadu,Krishnagiri,0,195,115456,957,0,281,4612,52910,7.14,34,476
Tamil Nadu,Erode,0,653,117912,816,0,183,5487,58035,10.05,84,836
Tamil Nadu,Palani,0,116,47680,354,0,173,1956,26313,10.73,31,289
Tamil Nadu,Chengalpet,0,925,200776,1107,0,2223,6950,86889,4.19,132,3148
Tamil Nadu,Dharmapuri,0,120,69655,782,0,386,3291,41845,6.72,34,506
Tamil Nadu,Ramanathapuram,1396,122,26561,325,1735,414,847,12779,6.34,34,536
Tamil Nadu,Tiruppur,0,252,117284,1227,0,363,7730,73529,7.32,45,615
Tamil Nadu,Theni,153,24,47916,662,0,170,1710,22431,3.09,6,194
Tamil Nadu,Perambalur,671,144,29981,424,0,290,1323,15452,10.6,46,434
Tamil Nadu,Chennai,64,2199,1042790,5517,45,7571,21459,425246,4.2,410,9770
Tamil Nadu,Tiruvallur,185,531,96080,815,50,1780,5281,65683,5.15,119,2311
Tamil Nadu,Paramakudi,0,22,37342,260,0,2,1470,15362,25.0,6,24
Tamil Nadu,Tiruvarur,1897,80,35603,413,0,955,2695,26402,4.35,45,1035
Tamil Nadu,Poonamallee,169,126,48954,567,0,42,1810,22098,19.05,32,168
Tamil Nadu,Nagapattinam,182,278,47746,531,0,679,3742,35955,1.36,13,957
Tamil Nadu,Nilgiris,3144,995,115780,895,0,54,1457,26265,5.82,61,1049
Tamil Nadu,Attur,0,78,115538,641,0,5,2055,30999,32.53,27,83
Tamil Nadu,Sivakasi,356,386,84256,697,0,39,2639,30200,10.59,45,425
Telangana,Hyderabad,0,4105,582237,2847,0,17992,9362,172165,1.28,283,22097
Telangana,Adilabad,0,101,44054,55,0,394,196,7925,11.11,55,495
Telangana,Bhadradri Kothagudem,0,71,103904,363,0,322,353,15900,9.24,33,357
Telangana,Jagtial,0,22,117372,78,0,212,329,9260,6.84,16,234
Telangana,Jangaon,0,111,52370,47,0,146,173,4754,8.95,23,257
Telangana,Jayashankar Bhupalpally,0,337,71165,215,0,154,201,5454,1.83,9,491
Telangana,Jogulamba Gadwal,0,20,46334,18,0,80,143,5059,0.0,0,100
Telangana,Kamareddy,0,80,134146,104,0,388,314,11743,8.97,42,468
Telangana,Karimnagar,0,52,179558,237,0,248,530,17075,3.33,10,300
Telangana,Khammam,0,347,105979,343,0,1151,814,19859,6.14,92,1498
Telangana,Kumuram Bheem,0,11,37613,26,0,132,136,5399,11.89,17,143
Telangana,Mahabubabad,0,20,85905,88,0,210,244,7463,4.35,10,230
Telangana,Mahabubnagar,0,98,85258,126,0,146,241,10663,10.66,26,244
Telangana,Mancherial,0,72,74344,43,0,561,256,9966,5.85,37,633
Telangana,Medak,0,25,98965,287,0,82,252,7852,12.15,13,107
Telangana,Medchal,0,2645,349312,1571,0,10317,4619,71448,1.53,198,12962
Telangana,Nagarkurnool,0,94,87228,42,0,523,188,6456,3.73,23,617
Telangana,Nalgonda,0,227,105764,228,0,1162,735,19450,4.39,61,1389
Telangana,Nirmal,0,37,118291,169,0,119,129,6772,8.97,14,156
Telangana,Nizamabad,0,83,135512,113,0,430,472,20031,3.31,17,513
Telangana,Peddapalli,0,89,94094,76,0,303,314,8791,2.04,8,392
Telangana,Rajanna Sircilla,0,19,99995,97,0,165,152,6539,14.13,26,184
Telangana,Rangareddy,0,1815,306563,1616,0,9290,4007,80016,1.58,175,11105
Telangana,Sangareddy,0,310,119469,280,0,1189,846,20690,5.4,81,1499
Telangana,Siddipet,0,490,188800,247,0,488,416,15697,9.41,92,978
Telangana,Suryapet,0,109,115699,382,0,262,467,12767,2.43,9,371
Telangana,Vikarabad,0,29,53968,51,0,366,250,9337,11.39,45,395
Telangana,Wanaparthy,0,17,46440,39,0,84,162,5161,8.91,9,101
Telangana,Warangal(Rural),0,78,49442,133,0,405,390,6946,3.52,17,483
Telangana,Warangal(Urban),0,1302,152112,630,0,3457,1675,35800,1.28,61,4759
Telangana,Yadadri Bhuvanagiri,0,281,158599,601,0,298,247,10264,12.26,71,579
Telangana,Mulugu,0,87,52295,447,0,0,63,4023,14.94,13,87
Telangana,Narayanpet,0,16,28317,61,0,114,99,4094,15.38,20,130
Tripura,Dhalai,250,64,82146,492,0,0,12,11536,25.0,16,64
Tripura,Gomati,0,0,86004,328,0,0,92,10087,0.0,0,0
Tripura,Khowai,0,0,65002,151,0,0,16,6770,0.0,0,0
Tripura,North Tripura,0,0,102906,36,0,0,11,8359,0.0,0,0
Tripura,Sepahijala,1581,76,113553,100,0,5,22,10946,48.15,39,81
Tripura,South Tripura,0,11668,146431,2849,0,1709,374,15273,0.99,133,13377
Tripura,Unakoti,0,0,60740,222,0,0,41,5521,0.0,0,0
Tripura,West Tripura,0,0,280052,1744,0,0,196,88072,0.0,0,0
Uttar Pradesh,Agra,0,70,246491,1743,0,0,8444,146431,0.0,0,70
Uttar Pradesh,Aligarh,0,427,172301,1378,0,1,5684,106679,9.81,42,428
Uttar Pradesh,Prayagraj,0,0,279565,1687,0,0,7806,183886,0.0,0,0
Uttar Pradesh,Ambedkar Nagar,0,140,96567,478,0,460,140,15400,0.0,0,600
Uttar Pradesh,Amethi,0,0,121182,1457,0,0,58,10616,0.0,0,0
Uttar Pradesh,Amroha,0,0,83992,1056,0,0,116,10430,0.0,0,0
Uttar Pradesh,Auraiya,0,14,64299,641,0,0,4,6310,42.86,6,14
Uttar Pradesh,Azamgarh,0,0,178123,1443,0,0,5058,85336,0.0,0,0
Uttar Pradesh,Badaun,971,0,173755,1285,0,0,14,15314,0.0,0,0
Uttar Pradesh,Baghpat,10,210,139861,2924,0,0,9,8796,0.0,0,210
Uttar Pradesh,Bahraich,0,0,218802,2390,0,0,41,19954,0.0,0,0
Uttar Pradesh,Balarampur,1833,0,173455,1415,0,0,12,12211,0.0,0,0
Uttar Pradesh,Ballia,231,1186,146155,807,0,2,10,14410,2.69,32,1188
Uttar Pradesh,Banda,0,0,82717,274,0,0,1326,27801,0.0,0,0
Uttar Pradesh,Barabanki,0,8,162267,3661,0,96,234,20932,5.77,6,104
Uttar Pradesh,Bareilly,0,0,245449,1485,0,0,7318,159521,0.0,0,0
Uttar Pradesh,Basti,89,0,146775,567,0,0,2250,50207,0.0,0,0
Uttar Pradesh,Bijnour,0,0,190155,3039,0,0,9,18282,0.0,0,0
Uttar Pradesh,Bulandshahr,843,489,215033,4260,0,124,139,23724,1.14,7,613
Uttar Pradesh,Chandauli,37,0,94591,574,0,0,28,12359,0.0,0,0
Uttar Pradesh,Chitrakoot,0,0,45845,253,0,0,2,4748,0.0,0,0
Uttar Pradesh,Deoria,47,0,163053,1031,0,0,34,14574,0.0,0,0
Uttar Pradesh,Etah,0,0,73901,747,0,0,15,9116,0.0,0,0
Uttar Pradesh,Etawah,0,0,83017,418,0,0,18,13010,0.0,0,0
Uttar Pradesh,Ayodhya,0,0,102366,565,0,0,3278,68466,0.0,0,0
Uttar Pradesh,Farrukhabad,200,0,86509,242,0,0,19,9698,0.0,0,0
Uttar Pradesh,Fatehpur,0,0,125204,1007,0,0,25,12762,0.0,0,0
Uttar Pradesh,Firozabad,0,0,121812,654,0,0,2255,57033,0.0,0,0
Uttar Pradesh,Gautam Buddha Nagar,331,438,295777,1755,3,3385,13217,203779,2.28,87,3823
Uttar Pradesh,Ghaziabad,0,0,317064,2592,0,0,9978,158019,0.0,0,0
Uttar Pradesh,Ghazipur,0,0,150570,2049,0,0,44,16386,0.0,0,0
Uttar Pradesh,Gonda,107,238,187268,3369,0,9,2872,59743,1.21,3,247
Uttar Pradesh,Gorakhpur,0,100,271452,2010,0,0,6689,149793,0.0,0,100
Uttar Pradesh,Hamirpur,0,0,80238,325,0,0,5,5826,0.0,0,0
Uttar Pradesh,Hapur,0,0,91412,1509,0,0,11,9779,0.0,0,0
Uttar Pradesh,Hardoi,0,0,138796,536,0,0,50,17719,0.0,0,0
Uttar Pradesh,Hathras,0,39,106356,1213,0,0,3,6876,2.56,1,39
Uttar Pradesh,Jalaun,393,299,105141,1574,0,0,13,8716,0.33,1,299
Uttar Pradesh,Jaunpur,41,0,238584,1620,0,0,11,17873,0.0,0,0
Uttar Pradesh,Jhansi,0,16,106013,738,0,0,3830,72278,25.0,4,16
Uttar Pradesh,Kannauj,0,10,56814,268,0,0,10,8878,0.0,0,10
Uttar Pradesh,Kanpur Dehat,0,10,97364,1250,0,0,62,8937,0.0,0,10
Uttar Pradesh,Kanpur Nagar,0,0,315868,2249,0,0,8103,163310,0.0,0,0
Uttar Pradesh,Kasganj,669,0,60328,367,0,0,40,7748,0.0,0,0
Uttar Pradesh,Kaushambi,0,0,69295,426,0,0,4,7377,0.0,0,0
Uttar Pradesh,Kushinagar,0,337,173447,1532,0,0,60,16250,9.79,33,337
Uttar Pradesh,Lakhimpur Kheri,1163,19,150406,1918,0,0,93,20493,5.26,1,19
Uttar Pradesh,Lalitpur,0,0,63581,157,0,0,4,5913,0.0,0,0
Uttar Pradesh,Lucknow,91,43,430852,3055,0,267,11968,278462,0.0,0,310
Uttar Pradesh,Maharajganj,665,59,126299,631,0,0,18,16410,1.69,1,59
Uttar Pradesh,Mahoba,0,0,89053,542,0,0,1,3924,0.0,0,0
Uttar Pradesh,Mainpuri,0,128,92640,481,0,1,3,10178,8.53,11,129
Uttar Pradesh,Mathura,53,514,181106,2693,0,0,3937,77975,7.0,36,514
Uttar Pradesh,Mau,87,0,92661,649,0,0,58,15159,0.0,0,0
Uttar Pradesh,Meerut,0,0,333528,4111,0,0,5516,135371,0.0,0,0
Uttar Pradesh,Mirzapur,0,0,148120,1267,0,0,3038,54533,0.0,0,0
Uttar Pradesh,Moradabad,0,0,149942,1321,0,0,4898,99304,0.0,0,0
